shape,condition,run_number,success,iterations,execution_time,errors,stl_file,code_file,timestamp
box,full_system,6,True,5,138.01185870170593,"['Iteration 1: Traceback (most recent call last):\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpugfskdn0.py"", line 16, in <module>\n    hollow_box = outer_box.difference(inner_box, engine=\'blender\')\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\base.py"", line 2932, in difference\n    return boolean.difference(\n           ~~~~~~~~~~~~~~~~~~^\n        meshes=util.chain(self, other),\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ...<2 lines>...\n        **kwargs,\n        ^^^^^^^^^\n    )\n    ^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\boolean.py"", line 49, in difference\n    return _engines[engine](meshes, operation=""difference"", **kwargs)\n           ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\exceptions.py"", line 34, in __call__\n    raise super().__getattribute__(""exception"")\nImportError: `blender` is not in `PATH`', 'Iteration 2: Traceback (most recent call last):\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpxnuizikp.py"", line 24, in <module>\n    hollow_box = outer_box.difference(inner_box, engine=\'scad\')\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\base.py"", line 2932, in difference\n    return boolean.difference(\n           ~~~~~~~~~~~~~~~~~~^\n        meshes=util.chain(self, other),\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ...<2 lines>...\n        **kwargs,\n        ^^^^^^^^^\n    )\n    ^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\boolean.py"", line 49, in difference\n    return _engines[engine](meshes, operation=""difference"", **kwargs)\n           ~~~~~~~~^^^^^^^^\nKeyError: \'scad\'', 'Iteration 3: Traceback (most recent call last):\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmp3f785cxf.py"", line 28, in <module>\n    hollow_box = outer_box.difference(inner_box, engine=\'blender\')\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\base.py"", line 2932, in difference\n    return boolean.difference(\n           ~~~~~~~~~~~~~~~~~~^\n        meshes=util.chain(self, other),\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ...<2 lines>...\n        **kwargs,\n        ^^^^^^^^^\n    )\n    ^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\boolean.py"", line 49, in difference\n    return _engines[engine](meshes, operation=""difference"", **kwargs)\n           ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\exceptions.py"", line 34, in __call__\n    raise super().__getattribute__(""exception"")\nImportError: `blender` is not in `PATH`', 'Iteration 4: Traceback (most recent call last):\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmp43co8i8c.py"", line 16, in <module>\n    hollow_box = outer_box.difference(inner_box, engine=\'scad\')\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\base.py"", line 2932, in difference\n    return boolean.difference(\n           ~~~~~~~~~~~~~~~~~~^\n        meshes=util.chain(self, other),\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ...<2 lines>...\n        **kwargs,\n        ^^^^^^^^^\n    )\n    ^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\boolean.py"", line 49, in difference\n    return _engines[engine](meshes, operation=""difference"", **kwargs)\n           ~~~~~~~~^^^^^^^^\nKeyError: \'scad\'']",box_full_system_run6.stl,box_full_system_run6.py,2025-05-02T19:16:33.853605
box,full_system,7,True,1,49.09771943092346,[],box_full_system_run7.stl,box_full_system_run7.py,2025-05-02T19:17:22.958306
box,full_system,8,True,1,55.413602113723755,[],box_full_system_run8.stl,box_full_system_run8.py,2025-05-02T19:18:18.378008
box,full_system,9,True,1,55.257720708847046,[],box_full_system_run9.stl,box_full_system_run9.py,2025-05-02T19:19:13.642940
box,full_system,10,True,2,75.63939714431763,"['Iteration 1: File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmp8_nyl00b.py"", line 35\n    numpy_mesh = mesh.Mesh(np.zeros(faces.shape[0], dtype=mesh.Mesh.dtype)\n                          ^\nSyntaxError: \'(\' was never closed']",box_full_system_run10.stl,box_full_system_run10.py,2025-05-02T19:20:29.289828
cylinder,baseline,1,True,1,14.218632698059082,[],cylinder_baseline_run1.stl,cylinder_baseline_run1.py,2025-05-02T19:20:43.515772
cylinder,baseline,2,True,1,11.565884113311768,[],cylinder_baseline_run2.stl,cylinder_baseline_run2.py,2025-05-02T19:20:55.088778
cylinder,baseline,3,True,1,19.081838130950928,[],cylinder_baseline_run3.stl,cylinder_baseline_run3.py,2025-05-02T19:21:14.178429
cylinder,baseline,4,True,1,20.217286586761475,[],cylinder_baseline_run4.stl,cylinder_baseline_run4.py,2025-05-02T19:21:34.403346
cylinder,baseline,5,True,1,16.049803256988525,[],cylinder_baseline_run5.stl,cylinder_baseline_run5.py,2025-05-02T19:21:50.460486
cylinder,baseline,6,True,1,14.578761339187622,[],cylinder_baseline_run6.stl,cylinder_baseline_run6.py,2025-05-02T19:22:05.046571
cylinder,baseline,7,True,1,15.833376169204712,[],cylinder_baseline_run7.stl,cylinder_baseline_run7.py,2025-05-02T19:22:20.887831
cylinder,baseline,8,True,1,15.390333652496338,[],cylinder_baseline_run8.stl,cylinder_baseline_run8.py,2025-05-02T19:22:36.286322
cylinder,baseline,9,True,1,15.519760131835938,[],cylinder_baseline_run9.stl,cylinder_baseline_run9.py,2025-05-02T19:22:51.813429
cylinder,baseline,10,True,1,15.202192783355713,[],cylinder_baseline_run10.stl,cylinder_baseline_run10.py,2025-05-02T19:23:07.021191
cylinder,rag_only,1,True,1,21.11252737045288,[],cylinder_rag_only_run1.stl,cylinder_rag_only_run1.py,2025-05-02T19:23:28.139765
cylinder,rag_only,2,True,1,21.405450105667114,[],cylinder_rag_only_run2.stl,cylinder_rag_only_run2.py,2025-05-02T19:23:49.553129
cylinder,rag_only,3,True,1,19.36191487312317,[],cylinder_rag_only_run3.stl,cylinder_rag_only_run3.py,2025-05-02T19:24:08.923020
cylinder,rag_only,4,True,1,19.68862533569336,[],cylinder_rag_only_run4.stl,cylinder_rag_only_run4.py,2025-05-02T19:24:28.620022
cylinder,rag_only,5,True,1,19.91794776916504,[],cylinder_rag_only_run5.stl,cylinder_rag_only_run5.py,2025-05-02T19:24:48.548917
cylinder,rag_only,6,True,1,18.58206295967102,[],cylinder_rag_only_run6.stl,cylinder_rag_only_run6.py,2025-05-02T19:25:07.138864
cylinder,rag_only,7,True,1,19.161301851272583,[],cylinder_rag_only_run7.stl,cylinder_rag_only_run7.py,2025-05-02T19:25:26.308635
cylinder,rag_only,8,True,1,18.702757596969604,[],cylinder_rag_only_run8.stl,cylinder_rag_only_run8.py,2025-05-02T19:25:45.018763
cylinder,rag_only,9,True,1,17.467556476593018,[],cylinder_rag_only_run9.stl,cylinder_rag_only_run9.py,2025-05-02T19:26:02.493840
cylinder,rag_only,10,True,1,17.395462036132812,[],cylinder_rag_only_run10.stl,cylinder_rag_only_run10.py,2025-05-02T19:26:19.894807
cylinder,review_only,1,True,1,33.06487250328064,[],cylinder_review_only_run1.stl,cylinder_review_only_run1.py,2025-05-02T19:26:52.967622
cylinder,review_only,2,True,1,37.86644983291626,[],cylinder_review_only_run2.stl,cylinder_review_only_run2.py,2025-05-02T19:27:30.842220
cylinder,review_only,3,True,1,32.715083837509155,"['Review failed: C:\\Users\\pelum\\AppData\\Local\\Temp\\tmprbr6rtdp.py:22: DeprecationWarning: `remove_degenerate_faces` is deprecated and will be removed in March 2024 replace with `self.update_faces(self.nondegenerate_faces(height=height))`\n  hollow_cylinder.remove_degenerate_faces()\nTraceback (most recent call last):\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmprbr6rtdp.py"", line 28, in <module>\n    hollow_cylinder.export(\'output.stl\', file_type=\'stl_binary\')\n    ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\base.py"", line 2831, in export\n    return export_mesh(mesh=self, file_obj=file_obj, file_type=file_type, **kwargs)\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\exchange\\export.py"", line 64, in export_mesh\n    raise ValueError(""%s exporter not available!"", file_type)\nValueError: (\'%s exporter not available!\', \'stl_binary\')']",cylinder_review_only_run3.stl,cylinder_review_only_run3.py,2025-05-02T19:28:03.565175
cylinder,review_only,4,True,1,34.63409972190857,[],cylinder_review_only_run4.stl,cylinder_review_only_run4.py,2025-05-02T19:28:38.238292
cylinder,review_only,5,True,1,38.64572858810425,[],cylinder_review_only_run5.stl,cylinder_review_only_run5.py,2025-05-02T19:29:16.892245
cylinder,review_only,6,True,1,35.921061992645264,[],cylinder_review_only_run6.stl,cylinder_review_only_run6.py,2025-05-02T19:29:52.821732
cylinder,review_only,7,True,1,35.27847170829773,[],cylinder_review_only_run7.stl,cylinder_review_only_run7.py,2025-05-02T19:30:28.108563
cylinder,review_only,8,True,1,31.491591930389404,[],cylinder_review_only_run8.stl,cylinder_review_only_run8.py,2025-05-02T19:30:59.608733
cylinder,review_only,9,True,1,31.716994524002075,[],cylinder_review_only_run9.stl,cylinder_review_only_run9.py,2025-05-02T19:31:31.334234
cylinder,review_only,10,True,1,34.3758602142334,['Review failed: C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpy14htylx.py:21: DeprecationWarning: `remove_degenerate_faces` is deprecated and will be removed in March 2024 replace with `self.update_faces(self.nondegenerate_faces(height=height))`\n  hollow_cylinder.remove_degenerate_faces()\nC:\\Users\\pelum\\AppData\\Local\\Temp\\tmpy14htylx.py:22: DeprecationWarning: `remove_duplicate_faces` is deprecated and will be removed in March 2024: replace with `mesh.update_faces(mesh.unique_faces())`\n  hollow_cylinder.remove_duplicate_faces()'],cylinder_review_only_run10.stl,cylinder_review_only_run10.py,2025-05-02T19:32:05.718588
cylinder,full_system,1,True,1,53.615811586380005,[],cylinder_full_system_run1.stl,cylinder_full_system_run1.py,2025-05-02T19:32:59.343073
cylinder,full_system,2,True,1,53.11204433441162,['Review failed: C:\\Users\\pelum\\AppData\\Local\\Temp\\tmputhhg4g9.py:20: DeprecationWarning: `remove_degenerate_faces` is deprecated and will be removed in March 2024 replace with `self.update_faces(self.nondegenerate_faces(height=height))`\n  hollow_cylinder.remove_degenerate_faces()\nC:\\Users\\pelum\\AppData\\Local\\Temp\\tmputhhg4g9.py:21: DeprecationWarning: `remove_duplicate_faces` is deprecated and will be removed in March 2024: replace with `mesh.update_faces(mesh.unique_faces())`\n  hollow_cylinder.remove_duplicate_faces()'],cylinder_full_system_run2.stl,cylinder_full_system_run2.py,2025-05-02T19:33:52.463995
cylinder,full_system,3,True,1,59.46400332450867,['Review failed: C:\\Users\\pelum\\AppData\\Local\\Temp\\tmp15k51bc6.py:27: DeprecationWarning: `remove_duplicate_faces` is deprecated and will be removed in March 2024: replace with `mesh.update_faces(mesh.unique_faces())`\n  hollow_cylinder.remove_duplicate_faces()\nC:\\Users\\pelum\\AppData\\Local\\Temp\\tmp15k51bc6.py:28: DeprecationWarning: `remove_degenerate_faces` is deprecated and will be removed in March 2024 replace with `self.update_faces(self.nondegenerate_faces(height=height))`\n  hollow_cylinder.remove_degenerate_faces()'],cylinder_full_system_run3.stl,cylinder_full_system_run3.py,2025-05-02T19:34:51.936631
cylinder,full_system,4,True,2,70.75919365882874,"['Iteration 1: File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmph9t9g88t.py"", line 32\n    cylinder_mesh = stl_mesh.Mesh(np.zeros(faces.shape[0], dtype=stl_mesh.Mesh.dtype)\n                                 ^\nSyntaxError: \'(\' was never closed', 'Review failed: C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpopgudh1f.py:17: DeprecationWarning: `remove_degenerate_faces` is deprecated and will be removed in March 2024 replace with `self.update_faces(self.nondegenerate_faces(height=height))`\n  hollow_cylinder.remove_degenerate_faces()\nC:\\Users\\pelum\\AppData\\Local\\Temp\\tmpopgudh1f.py:18: DeprecationWarning: `remove_duplicate_faces` is deprecated and will be removed in March 2024: replace with `mesh.update_faces(mesh.unique_faces())`\n  hollow_cylinder.remove_duplicate_faces()\nTraceback (most recent call last):\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpopgudh1f.py"", line 26, in <module>\n    hollow_cylinder.export(\'output.stl\', file_type=\'stl_binary\')\n    ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\base.py"", line 2831, in export\n    return export_mesh(mesh=self, file_obj=file_obj, file_type=file_type, **kwargs)\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\exchange\\export.py"", line 64, in export_mesh\n    raise ValueError(""%s exporter not available!"", file_type)\nValueError: (\'%s exporter not available!\', \'stl_binary\')']",cylinder_full_system_run4.stl,cylinder_full_system_run4.py,2025-05-02T19:36:02.704493
cylinder,full_system,5,True,1,52.28899025917053,[],cylinder_full_system_run5.stl,cylinder_full_system_run5.py,2025-05-02T19:36:55.002419
cylinder,full_system,6,True,1,52.56622672080994,['Review failed: C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpr8d9w0nx.py:20: DeprecationWarning: `remove_degenerate_faces` is deprecated and will be removed in March 2024 replace with `self.update_faces(self.nondegenerate_faces(height=height))`\n  hollow_cylinder.remove_degenerate_faces()\nC:\\Users\\pelum\\AppData\\Local\\Temp\\tmpr8d9w0nx.py:21: DeprecationWarning: `remove_duplicate_faces` is deprecated and will be removed in March 2024: replace with `mesh.update_faces(mesh.unique_faces())`\n  hollow_cylinder.remove_duplicate_faces()'],cylinder_full_system_run6.stl,cylinder_full_system_run6.py,2025-05-02T19:37:47.577595
